Country Character,Country Competence,People Character,People Competence,Tweet
0.26162171363830566,0.2515662610530853,0.24359911680221558,0.24321281909942627,declaring public health emergency coronavirus outbreak imposing temporary ban entry foreign nationals visited china last days americans returning mainland china subject health screening days quarantine ncov breaking
0.2625866234302521,0.25135546922683716,0.2441059947013855,0.24195195734500885,declaring public health emergency coronavirus outbreak imposing temporary ban entry foreign nationals visited china last days americans returning mainland china subject health screening days quarantine
0.2632707357406616,0.23801203072071075,0.2579789459705353,0.24073824286460876,evidence manmade coronavirus israel bombs gaza lie century implodes coronavirus biowarfare china hiv vaccines israel gaza palestine lieofthecentury iraq iran africa usforeignpolicy thedailywrapup
0.26705875992774963,0.23362791538238525,0.2569591701030731,0.24235424399375916,doctors nurses paramedics wuhan china doctors paramedic staff nurses treating coronavirus patients life risk still treating patients deadly disease corona virus must appreciate
0.264125794172287,0.2518758475780487,0.2446092665195465,0.23938903212547302,premier palaszczuk wants details everyone arrived queensland flights china including outside virus epicentre hubei province past days saying
0.2554100453853607,0.25521332025527954,0.2482217252254486,0.24115487933158875,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo
0.26342105865478516,0.2573939859867096,0.24440650641918182,0.23477840423583984,hoped international community recognize importantly support efforts china making contain pandemic maintain global health security coronavirus opinion
0.2616754472255707,0.2505272626876831,0.24752336740493774,0.24027398228645325,dow closes points lower coronavirus originated china stoked investors fears potential global economic impact
0.2639665901660919,0.2535915970802307,0.2440592646598816,0.23838254809379578,nearly americans evacuated china voluntarily confined california air base hours coronavirus screenings placed mandatory day quarantine friday health officials intensified precautions spread disease
0.2607693672180176,0.24145910143852234,0.25313493609428406,0.2446366548538208,incoming flights china limited seven airports sunday due coronavirus
0.2653753459453583,0.23692889511585236,0.25799560546875,0.23970016837120056,corona millions people scare small viruses can t even see eyes coronavirus china
0.26073259115219116,0.2390022873878479,0.2582394778728485,0.24202567338943481,itbp created facility chhawla camp new delhi quarantine approximately people arriving wuhan china basic requirements team itbp doctors available x coronavirus himveers
0.26651057600975037,0.2519046664237976,0.24288633465766907,0.23869843780994415,breakingnews coronavirus americans wuhan china quarantine thank goodness americans evacuated wuhan china mandatory evacuation least weeks
0.2607693672180176,0.24145910143852234,0.25313493609428406,0.2446366548538208,incoming flights china limited seven airports sunday due coronavirus
0.26786768436431885,0.26236477494239807,0.23556391894817352,0.2342035472393036,theres doubt top infectious disease doctor says wuhan coronavirus spread even people symptoms cnn coronavirus cina china wuhan
0.26220518350601196,0.2578986585140228,0.24240386486053467,0.23749223351478577,coronavirus itbp creates facility swiftly near itbp chhawla camp new delhi quarantine approximately indian families arriving wuhan china families monitored qualified team doctors watch signs infection
0.26283764839172363,0.23573046922683716,0.2601519227027893,0.24127988517284393,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style
0.2414800077676773,0.23335516452789307,0.26551419496536255,0.2596505880355835,communist party china led chinese people conquering many difficulties united fight novelcoronavirus full confidence win battle great party great people great cause
0.25821807980537415,0.25520896911621094,0.24987713992595673,0.236695796251297,incoming flights china limited seven airports united states
0.26660507917404175,0.2366936355829239,0.25951290130615234,0.2371884286403656,leaked videos china coronavirus claims victims coronavirusoutbreak
0.26342105865478516,0.2573939859867096,0.24440650641918182,0.23477840423583984,hoped international community recognize importantly support efforts china making contain pandemic maintain global health security coronavirus opinion
0.2604465186595917,0.257856547832489,0.24142484366893768,0.24027211964130402,china transport ministry said lunarnewyear travel trips jan overall air rail road jan day holiday end overall trips whopping air rail road
0.25500425696372986,0.25341275334358215,0.25298023223876953,0.23860277235507965,trump administration friday declared public health emergency coronavirus outbreak said would bar entry united states starting sunday foreign nationals traveled china usa
0.2413661628961563,0.23527474701404572,0.26589256525039673,0.257466584444046,dailybeautiful temple heaven beijing one unesco world heritage sites china travel unesco
0.23843352496623993,0.2645137310028076,0.24055266380310059,0.2565000653266907,hey remember yall get twist mentioning bats chinese menu racist state mediaapproved china
0.26342105865478516,0.2573939859867096,0.24440650641918182,0.23477840423583984,hoped international community recognize importantly support efforts china making contain pandemic maintain global health security coronavirus opinion
0.25821807980537415,0.25520896911621094,0.24987713992595673,0.236695796251297,incoming flights china limited seven airports united states
0.2627480924129486,0.2570040225982666,0.24159149825572968,0.2386564016342163,citizen hubei province china within past days subject quarantine two weeks announces
0.2627480924129486,0.2570040225982666,0.24159149825572968,0.2386564016342163,citizen hubei province china within past days subject quarantine two weeks announces
0.26583331823349,0.22939658164978027,0.26153966784477234,0.24323047697544098,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak
0.2679618299007416,0.26014402508735657,0.23650242388248444,0.2353917360305786,first two cases coronavirus confirmed china chinavirus
0.2682524025440216,0.23601877689361572,0.2533406913280487,0.24238808453083038,uprising quickly ended qing dynasty began wuhan today people china saying epidemic overwhelming regime wuhan chinas chernobyl marx told history repeats wuhancoronavirus
0.2625866234302521,0.25135546922683716,0.2441059947013855,0.24195195734500885,declaring public health emergency coronavirus outbreak imposing temporary ban entry foreign nationals visited china last days americans returning mainland china subject health screening days quarantine
0.2615889310836792,0.24914182722568512,0.2486671507358551,0.24060209095478058,white house bans foreigners visited china entering coronarvirus
0.2625866234302521,0.25135546922683716,0.2441059947013855,0.24195195734500885,declaring public health emergency coronavirus outbreak imposing temporary ban entry foreign nationals visited china last days americans returning mainland china subject health screening days quarantine
0.26283764839172363,0.23573046922683716,0.2601519227027893,0.24127988517284393,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style
